naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113300,00-0000,49070,16.07,10.11,12.86,19.8,25.62
113300,11-0000,870,35.42,23.47,28.86,50.35,79.38
113300,11-1021,760,34.69,23.32,28.56,49.45,74.54
113300,13-0000,260,23.63,12.19,17.26,28.63,35.11
113300,13-1023,140,21.46,11.4,14.62,26.78,30.74
113300,13-2011,60,28.67,15.01,21.93,34.7,44.69
113300,19-0000,540,25.74,16.43,19.23,32.77,35.77
113300,19-1032,460,28.77,17.65,21.12,33.52,36.08
113300,19-4093,**,17.41,14.88,15.83,19.69,21.83
113300,33-0000,160,*,*,*,*,*
113300,33-9032,140,9,8.51,8.52,11.07,14.49
113300,37-0000,210,10.78,7.69,8.58,13.15,14.73
113300,37-2011,100,8.8,7.5,7.82,10.3,12.1
113300,37-3013,**,12.53,9.94,11.1,13.89,16.82
113300,41-4012,**,24.52,11.02,14,27.59,29.49
113300,43-0000,4100,12.44,7.87,8.96,16.12,20.35
113300,43-1011,180,16.24,11.81,13.34,22.12,26.86
113300,43-3031,820,14.3,8.78,10.89,17.27,20.9
113300,43-3051,**,19.31,10.38,13.25,21.34,22.56
113300,43-4071,30,11.28,7.83,8.64,13.44,14.43
113300,43-4171,**,9.19,7.91,8.39,10.38,12.01
113300,43-6011,50,18.8,14.6,16.01,24.48,30.03
113300,43-6014,1050,12.85,7.99,9.33,16.32,20
113300,43-9061,1560,9.46,7.63,8.22,13.75,16.63
113300,45-0000,29640,16.29,10.66,13.18,19.95,25.52
113300,45-1011,2290,24.34,14.74,18.56,30.86,39.39
113300,45-2099,150,15.39,8.55,12.35,17.12,18.18
113300,45-4011,90,14.36,10.38,12.39,23.59,26.78
113300,45-4021,5350,16.5,10.35,12.75,21.48,31.88
113300,45-4022,19020,15.79,10.6,12.98,18.78,22.39
113300,45-4023,320,14.95,10.71,12.72,18.53,28.7
113300,45-4029,2410,16.72,10.22,13.78,19.66,22.56
113300,47-0000,560,18.05,11.09,14.61,21.77,24.98
113300,47-1011,50,19.6,10.5,15.78,23.71,29.76
113300,47-2073,500,17.76,11.13,14.41,21.55,24.52
113300,49-0000,1980,17.12,11.35,14.15,20.7,27.56
113300,49-1011,60,24.33,15.44,17.98,32.65,40.23
113300,49-3031,200,19.13,12.67,14.98,21.92,25.83
113300,49-3042,**,17.81,12.1,14.9,21.79,28.71
113300,49-9043,100,16.29,10.03,11.68,18.39,21.66
113300,49-9071,250,13.4,9.27,11.18,17.07,23.8
113300,49-9096,370,16.87,14.47,15.45,18.26,25.45
113300,49-9098,50,9.2,7.92,8.43,11.61,14.05
113300,51-0000,730,13.67,9.57,11.74,16.07,19.31
113300,51-1011,60,16.95,11.63,13.77,20.74,31.64
113300,51-7041,500,13.57,9.9,11.66,15.67,18.05
113300,51-7042,**,12.58,8.19,9.82,14.32,17.62
113300,53-0000,9890,15.75,10.55,13,18.45,22.13
113300,53-1031,80,20.8,15.62,17.49,25.23,32.91
113300,53-3032,8110,15.93,11.53,13.42,18.42,22
113300,53-3033,**,15.48,12.59,13.61,18.68,21.32
113300,53-7021,**,17.46,15.09,15.98,23.09,26.6
113300,53-7032,100,18.48,12.7,14.88,22.24,29.72
113300,53-7041,140,18.27,14.97,16.5,20.2,22.21
113300,53-7051,490,15.27,9.76,12.22,20.09,25.41
113300,53-7062,720,10.54,8.08,9.02,13.47,17.97
115100,00-0000,292420,9.13,8.17,8.56,11.01,15.99
115100,11-0000,4680,35.93,15.86,25.29,51.53,78.02
115100,11-1011,170,72.12,42.13,54.37,#,#
115100,11-1021,1940,39.44,18.27,26.22,57.96,#
115100,11-2022,120,52.53,31.85,40.85,69.66,#
115100,11-3031,150,44.56,30.05,38.43,53.8,69.36
115100,11-3051,220,34.29,21.84,27.26,44.88,54.48
115100,11-3071,200,31.42,20.95,27.1,40.95,57.15
115100,11-9013,1730,30.55,13.45,19.92,40.5,53.2
115100,11-9199,40,39.53,26.92,30,51.49,58.8
115100,13-0000,1580,20.99,11.34,13.84,28.66,38.1
115100,13-1021,50,24.82,12.26,18.48,28.15,33.09
115100,13-1074,740,14.3,9.65,12.09,20.05,26.89
115100,13-1078,30,26.93,18.97,21.37,34.26,38.47
115100,13-1199,170,23.45,12.61,14.24,31.53,36.68
115100,13-2011,470,26.39,18.68,21.79,34.63,42.38
115100,15-0000,140,24.44,18.39,20.9,31.77,42.61
115100,15-1141,60,28.23,20.56,24.21,36.14,44.15
115100,17-0000,**,21.38,17.33,19.49,32.87,39.48
115100,19-0000,570,22,11.11,13.75,33.69,43.35
115100,19-1012,60,26.42,12.06,19,38.73,50.68
115100,19-1013,270,31.29,13.71,23.52,39.74,47.82
115100,19-4011,210,13.91,10.32,11.54,15.55,21.35
115100,25-0000,50,*,*,*,*,*
115100,25-9021,50,*,*,*,*,*
115100,29-0000,30,25.06,18.76,20.28,48.74,55.33
115100,33-0000,100,8.84,7.62,8.2,9.8,14.29
115100,33-9032,100,8.84,7.62,8.2,9.8,14.29
115100,37-0000,3000,11.43,8.41,9.35,15.2,21.7
115100,37-1012,110,25.36,14.09,21.07,28.13,31.94
115100,37-2011,1050,9.45,7.9,8.58,11.18,14.72
115100,37-3011,270,11.83,8.51,9.53,19.98,26.45
115100,37-3012,1540,12.73,9.23,10.68,16.68,21.45
115100,41-0000,1550,24.75,10.68,16.13,38.57,50.34
115100,41-1012,70,36.45,16.17,21.82,47.81,54.79
115100,41-2011,30,8.89,7.46,7.6,10.64,16.75
115100,41-2031,110,9.16,7.65,8.33,11.31,16.31
115100,41-3099,290,32.82,16.55,22.76,45.04,54.83
115100,41-4012,880,27.17,12.83,18.04,39.98,50.25
115100,41-9799,90,17.58,15.08,16.06,21.78,24.79
115100,43-0000,13260,12.84,8.26,9.59,17.36,22.81
115100,43-1011,790,22.74,14.14,17.83,30.65,36.76
115100,43-3031,2980,14.45,8.35,10.17,19.71,24.65
115100,43-3051,770,14.65,9.03,11.66,17.81,21.95
115100,43-4051,230,15.06,8.93,11.68,19.44,26.59
115100,43-4071,130,10.1,7.78,8.79,12.04,14.4
115100,43-4151,140,13.58,10.15,12.01,16.46,19.83
115100,43-4161,140,16.51,9.66,12.39,21.22,27.31
115100,43-4171,260,11.78,8.13,9.83,14.43,18.07
115100,43-5032,**,18.78,12.7,14.71,21.18,22.63
115100,43-5071,1750,12.06,7.91,9.59,14.75,18.81
115100,43-5081,60,11.22,8.62,9.34,15.15,17.63
115100,43-5111,730,8.9,7.83,8.27,9.74,14.34
115100,43-6011,400,19.85,13.33,16.09,23.63,28.12
115100,43-6014,1710,12.45,8.31,9.75,15.38,18.44
115100,43-9011,60,13.38,9.54,10.69,17.86,23.65
115100,43-9021,260,11.2,7.97,9.48,14.86,17.44
115100,43-9061,2670,10.94,7.93,8.98,13.84,17.58
115100,45-0000,215710,8.98,8.14,8.48,9.73,12.63
115100,45-1011,6490,15.89,10.13,12.11,22.21,29.51
115100,45-2011,360,13.94,9.25,10.46,21.51,30.98
115100,45-2041,14160,8.94,7.79,8.42,9.6,11.44
115100,45-2091,14710,10.69,7.88,8.78,13.94,17.03
115100,45-2092,178690,8.91,8.16,8.46,9.44,11.25
115100,45-2093,430,8.95,7.52,7.84,12.38,15.12
115100,45-2099,810,9.21,7.98,8.51,11.98,16.7
115100,47-0000,**,12.55,8.43,9.13,17.59,24.63
115100,49-0000,4750,15.07,9.13,11.22,20.22,26.48
115100,49-1011,410,25.37,13.97,18.64,33.97,41.45
115100,49-3011,240,17.17,10.04,13.49,21.37,26.48
115100,49-3031,210,17.35,11.69,13.81,20.76,23.3
115100,49-3041,1440,14.23,9.03,10.82,17.78,22.89
115100,49-9041,80,*,*,*,*,*
115100,49-9043,480,14.17,8.87,10.65,17.77,25.59
115100,49-9071,1790,14.43,8.94,10.76,19.84,24.85
115100,49-9098,40,9.3,7.76,8.4,10.95,14.36
115100,51-0000,12090,9.16,8.1,8.53,12.19,18.5
115100,51-1011,850,20,11.47,14.36,26.2,34.15
115100,51-2099,**,9.87,8.33,8.77,11.62,14.03
115100,51-3091,270,10.98,8,8.97,13.2,15.81
