"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2014"	"2014"	"Jan., 2014"	"2014/01"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Feb., 2014"	"2014/02"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Mar., 2014"	"2014/03"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Apr., 2014"	"2014/04"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"May, 2014"	"2014/05"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Jun., 2014"	"2014/06"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Jul., 2014"	"2014/07"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Aug., 2014"	"2014/08"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Sep., 2014"	"2014/09"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Oct., 2014"	"2014/10"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Nov., 2014"	"2014/11"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Dec., 2014"	"2014/12"	23	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Jan., 2014"	"2014/01"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Feb., 2014"	"2014/02"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Mar., 2014"	"2014/03"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Apr., 2014"	"2014/04"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"May, 2014"	"2014/05"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Jun., 2014"	"2014/06"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Jul., 2014"	"2014/07"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Aug., 2014"	"2014/08"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Sep., 2014"	"2014/09"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Oct., 2014"	"2014/10"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Nov., 2014"	"2014/11"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Dec., 2014"	"2014/12"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Jan., 2014"	"2014/01"	55	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Feb., 2014"	"2014/02"	46	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Mar., 2014"	"2014/03"	46	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Apr., 2014"	"2014/04"	46	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"May, 2014"	"2014/05"	46	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Jun., 2014"	"2014/06"	38	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Jul., 2014"	"2014/07"	53	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Aug., 2014"	"2014/08"	36	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Sep., 2014"	"2014/09"	52	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Oct., 2014"	"2014/10"	36	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Nov., 2014"	"2014/11"	55	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Dec., 2014"	"2014/12"	51	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Jan., 2014"	"2014/01"	13	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Feb., 2014"	"2014/02"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Mar., 2014"	"2014/03"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Apr., 2014"	"2014/04"	16	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"May, 2014"	"2014/05"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Jun., 2014"	"2014/06"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Jul., 2014"	"2014/07"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Aug., 2014"	"2014/08"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Sep., 2014"	"2014/09"	22	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Oct., 2014"	"2014/10"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Nov., 2014"	"2014/11"	19	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2014"	"2014"	"Dec., 2014"	"2014/12"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Jan., 2014"	"2014/01"	166	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Feb., 2014"	"2014/02"	142	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Mar., 2014"	"2014/03"	183	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Apr., 2014"	"2014/04"	151	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"May, 2014"	"2014/05"	166	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Jun., 2014"	"2014/06"	153	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Jul., 2014"	"2014/07"	174	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Aug., 2014"	"2014/08"	141	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Sep., 2014"	"2014/09"	147	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Oct., 2014"	"2014/10"	154	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Nov., 2014"	"2014/11"	167	Not Applicable	Not Applicable
	"California"	"06"	"2014"	"2014"	"Dec., 2014"	"2014/12"	141	Not Applicable	Not Applicable
	"Colorado"	"08"	"2014"	"2014"	"Jan., 2014"	"2014/01"	42	Not Applicable	Not Applicable
	"Colorado"	"08"	"2014"	"2014"	"Feb., 2014"	"2014/02"	35	Not Applicable	Not Applicable
	"Colorado"	"08"	"2014"	"2014"	"Mar., 2014"	"2014/03"	38	Not Applicable	Not Applicable
	"Colorado"	"08"	"2014"	"2014"	"Apr., 2014"	"2014/04"	35	Not Applicable	Not Applicable
	"Colorado"	"08"	"2014"	"2014"	"May, 2014"	"2014/05"	39	Not Applicable	Not Applicable
	"Colorado"	"08"	"2014"	"2014"	"Jun., 2014"	"2014/06"	34	Not Applicable	Not Applicable
