year,value,fips,month,county_name,state_abbr,state_name
2018,25125.0,01001,01,Autauga County,AL,Alabama
2018,25326.0,01001,02,Autauga County,AL,Alabama
2018,25376.0,01001,03,Autauga County,AL,Alabama
2018,25612.0,01001,04,Autauga County,AL,Alabama
2018,25646.0,01001,05,Autauga County,AL,Alabama
2018,25633.0,01001,06,Autauga County,AL,Alabama
2018,25734.0,01001,07,Autauga County,AL,Alabama
2018,25483.0,01001,08,Autauga County,AL,Alabama
2018,25429.0,01001,09,Autauga County,AL,Alabama
2018,25582.0,01001,10,Autauga County,AL,Alabama
2018,25621.0,01001,11,Autauga County,AL,Alabama
2018,25609.0,01001,12,Autauga County,AL,Alabama
2018,87336.0,01003,01,Baldwin County,AL,Alabama
2018,88968.0,01003,02,Baldwin County,AL,Alabama
2018,91349.0,01003,03,Baldwin County,AL,Alabama
2018,92957.0,01003,04,Baldwin County,AL,Alabama
2018,94152.0,01003,05,Baldwin County,AL,Alabama
2018,95681.0,01003,06,Baldwin County,AL,Alabama
2018,95951.0,01003,07,Baldwin County,AL,Alabama
2018,94099.0,01003,08,Baldwin County,AL,Alabama
2018,92988.0,01003,09,Baldwin County,AL,Alabama
2018,93492.0,01003,10,Baldwin County,AL,Alabama
2018,93351.0,01003,11,Baldwin County,AL,Alabama
2018,92481.0,01003,12,Baldwin County,AL,Alabama
2018,7954.0,01005,01,Barbour County,AL,Alabama
2018,7926.0,01005,02,Barbour County,AL,Alabama
2018,8002.0,01005,03,Barbour County,AL,Alabama
2018,8064.0,01005,04,Barbour County,AL,Alabama
2018,8055.0,01005,05,Barbour County,AL,Alabama
2018,8129.0,01005,06,Barbour County,AL,Alabama
2018,8227.0,01005,07,Barbour County,AL,Alabama
2018,8094.0,01005,08,Barbour County,AL,Alabama
2018,8109.0,01005,09,Barbour County,AL,Alabama
2018,8140.0,01005,10,Barbour County,AL,Alabama
2018,8072.0,01005,11,Barbour County,AL,Alabama
2018,8041.0,01005,12,Barbour County,AL,Alabama
2018,8189.0,01007,01,Bibb County,AL,Alabama
2018,8257.0,01007,02,Bibb County,AL,Alabama
2018,8271.0,01007,03,Bibb County,AL,Alabama
2018,8333.0,01007,04,Bibb County,AL,Alabama
2018,8331.0,01007,05,Bibb County,AL,Alabama
2018,8345.0,01007,06,Bibb County,AL,Alabama
2018,8411.0,01007,07,Bibb County,AL,Alabama
2018,8341.0,01007,08,Bibb County,AL,Alabama
2018,8349.0,01007,09,Bibb County,AL,Alabama
2018,8434.0,01007,10,Bibb County,AL,Alabama
2018,8490.0,01007,11,Bibb County,AL,Alabama
2018,8465.0,01007,12,Bibb County,AL,Alabama
2018,23867.0,01009,01,Blount County,AL,Alabama
2018,24135.0,01009,02,Blount County,AL,Alabama
2018,24193.0,01009,03,Blount County,AL,Alabama
2018,24357.0,01009,04,Blount County,AL,Alabama
2018,24390.0,01009,05,Blount County,AL,Alabama
2018,24479.0,01009,06,Blount County,AL,Alabama
2018,24739.0,01009,07,Blount County,AL,Alabama
2018,24495.0,01009,08,Blount County,AL,Alabama
2018,24584.0,01009,09,Blount County,AL,Alabama
2018,24710.0,01009,10,Blount County,AL,Alabama
2018,24781.0,01009,11,Blount County,AL,Alabama
2018,24608.0,01009,12,Blount County,AL,Alabama
2018,4511.0,01011,01,Bullock County,AL,Alabama
2018,4627.0,01011,02,Bullock County,AL,Alabama
2018,4609.0,01011,03,Bullock County,AL,Alabama
2018,4638.0,01011,04,Bullock County,AL,Alabama
2018,4650.0,01011,05,Bullock County,AL,Alabama
2018,4665.0,01011,06,Bullock County,AL,Alabama
2018,4731.0,01011,07,Bullock County,AL,Alabama
2018,4589.0,01011,08,Bullock County,AL,Alabama
2018,4744.0,01011,09,Bullock County,AL,Alabama
2018,4638.0,01011,10,Bullock County,AL,Alabama
2018,4602.0,01011,11,Bullock County,AL,Alabama
2018,4400.0,01011,12,Bullock County,AL,Alabama
2018,8430.0,01013,01,Butler County,AL,Alabama
2018,8556.0,01013,02,Butler County,AL,Alabama
2018,8620.0,01013,03,Butler County,AL,Alabama
2018,8676.0,01013,04,Butler County,AL,Alabama
2018,8639.0,01013,05,Butler County,AL,Alabama
2018,8690.0,01013,06,Butler County,AL,Alabama
2018,8707.0,01013,07,Butler County,AL,Alabama
2018,8638.0,01013,08,Butler County,AL,Alabama
2018,8686.0,01013,09,Butler County,AL,Alabama
2018,8690.0,01013,10,Butler County,AL,Alabama
2018,8726.0,01013,11,Butler County,AL,Alabama
2018,8613.0,01013,12,Butler County,AL,Alabama
2018,43999.0,01015,01,Calhoun County,AL,Alabama
2018,44299.0,01015,02,Calhoun County,AL,Alabama
2018,44638.0,01015,03,Calhoun County,AL,Alabama
2018,44765.0,01015,04,Calhoun County,AL,Alabama
2018,44691.0,01015,05,Calhoun County,AL,Alabama
2018,44676.0,01015,06,Calhoun County,AL,Alabama
2018,44766.0,01015,07,Calhoun County,AL,Alabama
2018,44737.0,01015,08,Calhoun County,AL,Alabama
2018,44396.0,01015,09,Calhoun County,AL,Alabama
2018,44977.0,01015,10,Calhoun County,AL,Alabama
2018,44937.0,01015,11,Calhoun County,AL,Alabama
2018,44745.0,01015,12,Calhoun County,AL,Alabama
2018,14747.0,01017,01,Chambers County,AL,Alabama
2018,14866.0,01017,02,Chambers County,AL,Alabama
2018,14806.0,01017,03,Chambers County,AL,Alabama
2018,14936.0,01017,04,Chambers County,AL,Alabama
2018,14911.0,01017,05,Chambers County,AL,Alabama
2018,14870.0,01017,06,Chambers County,AL,Alabama
2018,15030.0,01017,07,Chambers County,AL,Alabama
2018,14922.0,01017,08,Chambers County,AL,Alabama
2018,14929.0,01017,09,Chambers County,AL,Alabama
2018,15033.0,01017,10,Chambers County,AL,Alabama
2018,15037.0,01017,11,Chambers County,AL,Alabama
2018,15000.0,01017,12,Chambers County,AL,Alabama
2018,11275.0,01019,01,Cherokee County,AL,Alabama
2018,11377.0,01019,02,Cherokee County,AL,Alabama
2018,11485.0,01019,03,Cherokee County,AL,Alabama
2018,11592.0,01019,04,Cherokee County,AL,Alabama
2018,11616.0,01019,05,Cherokee County,AL,Alabama
2018,11506.0,01019,06,Cherokee County,AL,Alabama
