year,value,fips,month,county_name,state_abbr,state_name
2004,21886.0,01001,01,Autauga County,AL,Alabama
2004,22000.0,01001,02,Autauga County,AL,Alabama
2004,22012.0,01001,03,Autauga County,AL,Alabama
2004,22185.0,01001,04,Autauga County,AL,Alabama
2004,22127.0,01001,05,Autauga County,AL,Alabama
2004,22238.0,01001,06,Autauga County,AL,Alabama
2004,22227.0,01001,07,Autauga County,AL,Alabama
2004,22082.0,01001,08,Autauga County,AL,Alabama
2004,22075.0,01001,09,Autauga County,AL,Alabama
2004,22287.0,01001,10,Autauga County,AL,Alabama
2004,22378.0,01001,11,Autauga County,AL,Alabama
2004,22250.0,01001,12,Autauga County,AL,Alabama
2004,67976.0,01003,01,Baldwin County,AL,Alabama
2004,68615.0,01003,02,Baldwin County,AL,Alabama
2004,70016.0,01003,03,Baldwin County,AL,Alabama
2004,71361.0,01003,04,Baldwin County,AL,Alabama
2004,71718.0,01003,05,Baldwin County,AL,Alabama
2004,73483.0,01003,06,Baldwin County,AL,Alabama
2004,74193.0,01003,07,Baldwin County,AL,Alabama
2004,73110.0,01003,08,Baldwin County,AL,Alabama
2004,71597.0,01003,09,Baldwin County,AL,Alabama
2004,69691.0,01003,10,Baldwin County,AL,Alabama
2004,70473.0,01003,11,Baldwin County,AL,Alabama
2004,70496.0,01003,12,Baldwin County,AL,Alabama
2004,9869.0,01005,01,Barbour County,AL,Alabama
2004,9713.0,01005,02,Barbour County,AL,Alabama
2004,9784.0,01005,03,Barbour County,AL,Alabama
2004,9746.0,01005,04,Barbour County,AL,Alabama
2004,9952.0,01005,05,Barbour County,AL,Alabama
2004,9887.0,01005,06,Barbour County,AL,Alabama
2004,9994.0,01005,07,Barbour County,AL,Alabama
2004,9993.0,01005,08,Barbour County,AL,Alabama
2004,9934.0,01005,09,Barbour County,AL,Alabama
2004,9950.0,01005,10,Barbour County,AL,Alabama
2004,9934.0,01005,11,Barbour County,AL,Alabama
2004,9854.0,01005,12,Barbour County,AL,Alabama
2004,8318.0,01007,01,Bibb County,AL,Alabama
2004,8331.0,01007,02,Bibb County,AL,Alabama
2004,8347.0,01007,03,Bibb County,AL,Alabama
2004,8377.0,01007,04,Bibb County,AL,Alabama
2004,8360.0,01007,05,Bibb County,AL,Alabama
2004,8382.0,01007,06,Bibb County,AL,Alabama
2004,8409.0,01007,07,Bibb County,AL,Alabama
2004,8352.0,01007,08,Bibb County,AL,Alabama
2004,8340.0,01007,09,Bibb County,AL,Alabama
2004,8416.0,01007,10,Bibb County,AL,Alabama
2004,8452.0,01007,11,Bibb County,AL,Alabama
2004,8419.0,01007,12,Bibb County,AL,Alabama
2004,24977.0,01009,01,Blount County,AL,Alabama
2004,25014.0,01009,02,Blount County,AL,Alabama
2004,25059.0,01009,03,Blount County,AL,Alabama
2004,25155.0,01009,04,Blount County,AL,Alabama
2004,25107.0,01009,05,Blount County,AL,Alabama
2004,25169.0,01009,06,Blount County,AL,Alabama
2004,25253.0,01009,07,Blount County,AL,Alabama
2004,25079.0,01009,08,Blount County,AL,Alabama
