year,value,fips,month,county_name,state_abbr,state_name
2004,23068.0,01001,01,Autauga County,AL,Alabama
2004,23161.0,01001,02,Autauga County,AL,Alabama
2004,23175.0,01001,03,Autauga County,AL,Alabama
2004,23189.0,01001,04,Autauga County,AL,Alabama
2004,23122.0,01001,05,Autauga County,AL,Alabama
2004,23476.0,01001,06,Autauga County,AL,Alabama
2004,23376.0,01001,07,Autauga County,AL,Alabama
2004,23251.0,01001,08,Autauga County,AL,Alabama
2004,23137.0,01001,09,Autauga County,AL,Alabama
2004,23350.0,01001,10,Autauga County,AL,Alabama
2004,23396.0,01001,11,Autauga County,AL,Alabama
2004,23190.0,01001,12,Autauga County,AL,Alabama
2004,72015.0,01003,01,Baldwin County,AL,Alabama
2004,72546.0,01003,02,Baldwin County,AL,Alabama
2004,73918.0,01003,03,Baldwin County,AL,Alabama
2004,74601.0,01003,04,Baldwin County,AL,Alabama
2004,74914.0,01003,05,Baldwin County,AL,Alabama
2004,77178.0,01003,06,Baldwin County,AL,Alabama
2004,77804.0,01003,07,Baldwin County,AL,Alabama
2004,76621.0,01003,08,Baldwin County,AL,Alabama
2004,75467.0,01003,09,Baldwin County,AL,Alabama
2004,74195.0,01003,10,Baldwin County,AL,Alabama
2004,74597.0,01003,11,Baldwin County,AL,Alabama
2004,74258.0,01003,12,Baldwin County,AL,Alabama
2004,10668.0,01005,01,Barbour County,AL,Alabama
2004,10500.0,01005,02,Barbour County,AL,Alabama
2004,10560.0,01005,03,Barbour County,AL,Alabama
2004,10550.0,01005,04,Barbour County,AL,Alabama
2004,10709.0,01005,05,Barbour County,AL,Alabama
2004,10692.0,01005,06,Barbour County,AL,Alabama
2004,10747.0,01005,07,Barbour County,AL,Alabama
2004,10689.0,01005,08,Barbour County,AL,Alabama
2004,10587.0,01005,09,Barbour County,AL,Alabama
2004,10703.0,01005,10,Barbour County,AL,Alabama
2004,10695.0,01005,11,Barbour County,AL,Alabama
2004,10573.0,01005,12,Barbour County,AL,Alabama
2004,8816.0,01007,01,Bibb County,AL,Alabama
2004,8831.0,01007,02,Bibb County,AL,Alabama
2004,8847.0,01007,03,Bibb County,AL,Alabama
2004,8827.0,01007,04,Bibb County,AL,Alabama
2004,8823.0,01007,05,Bibb County,AL,Alabama
2004,8908.0,01007,06,Bibb County,AL,Alabama
2004,8930.0,01007,07,Bibb County,AL,Alabama
2004,8861.0,01007,08,Bibb County,AL,Alabama
2004,8814.0,01007,09,Bibb County,AL,Alabama
2004,8854.0,01007,10,Bibb County,AL,Alabama
2004,8869.0,01007,11,Bibb County,AL,Alabama
2004,8834.0,01007,12,Bibb County,AL,Alabama
2004,26141.0,01009,01,Blount County,AL,Alabama
2004,26173.0,01009,02,Blount County,AL,Alabama
2004,26280.0,01009,03,Blount County,AL,Alabama
2004,26189.0,01009,04,Blount County,AL,Alabama
2004,26130.0,01009,05,Blount County,AL,Alabama
2004,26332.0,01009,06,Blount County,AL,Alabama
2004,26364.0,01009,07,Blount County,AL,Alabama
2004,26205.0,01009,08,Blount County,AL,Alabama
2004,26055.0,01009,09,Blount County,AL,Alabama
2004,26330.0,01009,10,Blount County,AL,Alabama
2004,26360.0,01009,11,Blount County,AL,Alabama
2004,26285.0,01009,12,Blount County,AL,Alabama
2004,3858.0,01011,01,Bullock County,AL,Alabama
2004,3700.0,01011,02,Bullock County,AL,Alabama
2004,3790.0,01011,03,Bullock County,AL,Alabama
2004,3748.0,01011,04,Bullock County,AL,Alabama
2004,3874.0,01011,05,Bullock County,AL,Alabama
2004,4045.0,01011,06,Bullock County,AL,Alabama
2004,4056.0,01011,07,Bullock County,AL,Alabama
2004,4021.0,01011,08,Bullock County,AL,Alabama
2004,3911.0,01011,09,Bullock County,AL,Alabama
2004,3882.0,01011,10,Bullock County,AL,Alabama
2004,3854.0,01011,11,Bullock County,AL,Alabama
2004,3810.0,01011,12,Bullock County,AL,Alabama
2004,8967.0,01013,01,Butler County,AL,Alabama
2004,8911.0,01013,02,Butler County,AL,Alabama
2004,9081.0,01013,03,Butler County,AL,Alabama
2004,8932.0,01013,04,Butler County,AL,Alabama
2004,9055.0,01013,05,Butler County,AL,Alabama
2004,9283.0,01013,06,Butler County,AL,Alabama
2004,9507.0,01013,07,Butler County,AL,Alabama
2004,9190.0,01013,08,Butler County,AL,Alabama
2004,9052.0,01013,09,Butler County,AL,Alabama
2004,9121.0,01013,10,Butler County,AL,Alabama
2004,9040.0,01013,11,Butler County,AL,Alabama
2004,8940.0,01013,12,Butler County,AL,Alabama
2004,53277.0,01015,01,Calhoun County,AL,Alabama
2004,53458.0,01015,02,Calhoun County,AL,Alabama
2004,53723.0,01015,03,Calhoun County,AL,Alabama
2004,53815.0,01015,04,Calhoun County,AL,Alabama
2004,53839.0,01015,05,Calhoun County,AL,Alabama
2004,54643.0,01015,06,Calhoun County,AL,Alabama
2004,54481.0,01015,07,Calhoun County,AL,Alabama
2004,54393.0,01015,08,Calhoun County,AL,Alabama
2004,54148.0,01015,09,Calhoun County,AL,Alabama
2004,54480.0,01015,10,Calhoun County,AL,Alabama
2004,54473.0,01015,11,Calhoun County,AL,Alabama
2004,54153.0,01015,12,Calhoun County,AL,Alabama
2004,16604.0,01017,01,Chambers County,AL,Alabama
2004,16460.0,01017,02,Chambers County,AL,Alabama
2004,16513.0,01017,03,Chambers County,AL,Alabama
2004,16540.0,01017,04,Chambers County,AL,Alabama
2004,16550.0,01017,05,Chambers County,AL,Alabama
2004,16662.0,01017,06,Chambers County,AL,Alabama
2004,16700.0,01017,07,Chambers County,AL,Alabama
2004,16735.0,01017,08,Chambers County,AL,Alabama
2004,16715.0,01017,09,Chambers County,AL,Alabama
2004,16716.0,01017,10,Chambers County,AL,Alabama
2004,16662.0,01017,11,Chambers County,AL,Alabama
2004,16545.0,01017,12,Chambers County,AL,Alabama
2004,11951.0,01019,01,Cherokee County,AL,Alabama
2004,11846.0,01019,02,Cherokee County,AL,Alabama
2004,12008.0,01019,03,Cherokee County,AL,Alabama
2004,12137.0,01019,04,Cherokee County,AL,Alabama
2004,12198.0,01019,05,Cherokee County,AL,Alabama
2004,12347.0,01019,06,Cherokee County,AL,Alabama
2004,12074.0,01019,07,Cherokee County,AL,Alabama
2004,12102.0,01019,08,Cherokee County,AL,Alabama
2004,12068.0,01019,09,Cherokee County,AL,Alabama
2004,12137.0,01019,10,Cherokee County,AL,Alabama
2004,12020.0,01019,11,Cherokee County,AL,Alabama
2004,11966.0,01019,12,Cherokee County,AL,Alabama
2004,19577.0,01021,01,Chilton County,AL,Alabama
2004,19545.0,01021,02,Chilton County,AL,Alabama
2004,19596.0,01021,03,Chilton County,AL,Alabama
2004,19563.0,01021,04,Chilton County,AL,Alabama
2004,19632.0,01021,05,Chilton County,AL,Alabama
2004,19799.0,01021,06,Chilton County,AL,Alabama
2004,19782.0,01021,07,Chilton County,AL,Alabama
2004,19665.0,01021,08,Chilton County,AL,Alabama
2004,19539.0,01021,09,Chilton County,AL,Alabama
2004,19707.0,01021,10,Chilton County,AL,Alabama
2004,19737.0,01021,11,Chilton County,AL,Alabama
2004,19656.0,01021,12,Chilton County,AL,Alabama
2004,5449.0,01023,01,Choctaw County,AL,Alabama
2004,5349.0,01023,02,Choctaw County,AL,Alabama
2004,5448.0,01023,03,Choctaw County,AL,Alabama
2004,5434.0,01023,04,Choctaw County,AL,Alabama
2004,5530.0,01023,05,Choctaw County,AL,Alabama
2004,5653.0,01023,06,Choctaw County,AL,Alabama
2004,5726.0,01023,07,Choctaw County,AL,Alabama
2004,5599.0,01023,08,Choctaw County,AL,Alabama
2004,5429.0,01023,09,Choctaw County,AL,Alabama
2004,5407.0,01023,10,Choctaw County,AL,Alabama
2004,5304.0,01023,11,Choctaw County,AL,Alabama
2004,5253.0,01023,12,Choctaw County,AL,Alabama
2004,10502.0,01025,01,Clarke County,AL,Alabama
2004,10452.0,01025,02,Clarke County,AL,Alabama
2004,10446.0,01025,03,Clarke County,AL,Alabama
2004,10415.0,01025,04,Clarke County,AL,Alabama
2004,10451.0,01025,05,Clarke County,AL,Alabama
2004,10632.0,01025,06,Clarke County,AL,Alabama
2004,10498.0,01025,07,Clarke County,AL,Alabama
2004,10438.0,01025,08,Clarke County,AL,Alabama
2004,10315.0,01025,09,Clarke County,AL,Alabama
2004,10277.0,01025,10,Clarke County,AL,Alabama
2004,10181.0,01025,11,Clarke County,AL,Alabama
2004,10123.0,01025,12,Clarke County,AL,Alabama
2004,5805.0,01027,01,Clay County,AL,Alabama
2004,5782.0,01027,02,Clay County,AL,Alabama
2004,5841.0,01027,03,Clay County,AL,Alabama
2004,5867.0,01027,04,Clay County,AL,Alabama
2004,5899.0,01027,05,Clay County,AL,Alabama
2004,5967.0,01027,06,Clay County,AL,Alabama
2004,5953.0,01027,07,Clay County,AL,Alabama
2004,6028.0,01027,08,Clay County,AL,Alabama
2004,5940.0,01027,09,Clay County,AL,Alabama
2004,5902.0,01027,10,Clay County,AL,Alabama
2004,5889.0,01027,11,Clay County,AL,Alabama
2004,5861.0,01027,12,Clay County,AL,Alabama
2004,6657.0,01029,01,Cleburne County,AL,Alabama
2004,6641.0,01029,02,Cleburne County,AL,Alabama
2004,6731.0,01029,03,Cleburne County,AL,Alabama
2004,6660.0,01029,04,Cleburne County,AL,Alabama
2004,6756.0,01029,05,Cleburne County,AL,Alabama
2004,6812.0,01029,06,Cleburne County,AL,Alabama
2004,6795.0,01029,07,Cleburne County,AL,Alabama
2004,6775.0,01029,08,Cleburne County,AL,Alabama
2004,6620.0,01029,09,Cleburne County,AL,Alabama
2004,6643.0,01029,10,Cleburne County,AL,Alabama
2004,6594.0,01029,11,Cleburne County,AL,Alabama
2004,6589.0,01029,12,Cleburne County,AL,Alabama
2004,20032.0,01031,01,Coffee County,AL,Alabama
2004,20135.0,01031,02,Coffee County,AL,Alabama
2004,20071.0,01031,03,Coffee County,AL,Alabama
2004,20233.0,01031,04,Coffee County,AL,Alabama
2004,20274.0,01031,05,Coffee County,AL,Alabama
2004,20550.0,01031,06,Coffee County,AL,Alabama
2004,20455.0,01031,07,Coffee County,AL,Alabama
2004,20538.0,01031,08,Coffee County,AL,Alabama
2004,20240.0,01031,09,Coffee County,AL,Alabama
2004,20240.0,01031,10,Coffee County,AL,Alabama
2004,20120.0,01031,11,Coffee County,AL,Alabama
2004,19988.0,01031,12,Coffee County,AL,Alabama
2004,24769.0,01033,01,Colbert County,AL,Alabama
2004,24512.0,01033,02,Colbert County,AL,Alabama
2004,24602.0,01033,03,Colbert County,AL,Alabama
2004,24568.0,01033,04,Colbert County,AL,Alabama
2004,24964.0,01033,05,Colbert County,AL,Alabama
2004,24849.0,01033,06,Colbert County,AL,Alabama
2004,24877.0,01033,07,Colbert County,AL,Alabama
2004,24849.0,01033,08,Colbert County,AL,Alabama
2004,24856.0,01033,09,Colbert County,AL,Alabama
2004,24759.0,01033,10,Colbert County,AL,Alabama
2004,24758.0,01033,11,Colbert County,AL,Alabama
2004,24824.0,01033,12,Colbert County,AL,Alabama
2004,5121.0,01035,01,Conecuh County,AL,Alabama
2004,4997.0,01035,02,Conecuh County,AL,Alabama
2004,5039.0,01035,03,Conecuh County,AL,Alabama
2004,5041.0,01035,04,Conecuh County,AL,Alabama
2004,5098.0,01035,05,Conecuh County,AL,Alabama
2004,5194.0,01035,06,Conecuh County,AL,Alabama
2004,5201.0,01035,07,Conecuh County,AL,Alabama
2004,5140.0,01035,08,Conecuh County,AL,Alabama
2004,5054.0,01035,09,Conecuh County,AL,Alabama
2004,5011.0,01035,10,Conecuh County,AL,Alabama
2004,4948.0,01035,11,Conecuh County,AL,Alabama
2004,4917.0,01035,12,Conecuh County,AL,Alabama
2004,4832.0,01037,01,Coosa County,AL,Alabama
2004,4846.0,01037,02,Coosa County,AL,Alabama
2004,4950.0,01037,03,Coosa County,AL,Alabama
2004,4873.0,01037,04,Coosa County,AL,Alabama
2004,4891.0,01037,05,Coosa County,AL,Alabama
2004,4989.0,01037,06,Coosa County,AL,Alabama
2004,4950.0,01037,07,Coosa County,AL,Alabama
2004,4956.0,01037,08,Coosa County,AL,Alabama
2004,4934.0,01037,09,Coosa County,AL,Alabama
2004,4922.0,01037,10,Coosa County,AL,Alabama
2004,4937.0,01037,11,Coosa County,AL,Alabama
2004,4892.0,01037,12,Coosa County,AL,Alabama
2004,17325.0,01039,01,Covington County,AL,Alabama
2004,17082.0,01039,02,Covington County,AL,Alabama
2004,17048.0,01039,03,Covington County,AL,Alabama
2004,17181.0,01039,04,Covington County,AL,Alabama
2004,17242.0,01039,05,Covington County,AL,Alabama
2004,17410.0,01039,06,Covington County,AL,Alabama
2004,17375.0,01039,07,Covington County,AL,Alabama
2004,17319.0,01039,08,Covington County,AL,Alabama
2004,17172.0,01039,09,Covington County,AL,Alabama
2004,17154.0,01039,10,Covington County,AL,Alabama
2004,17041.0,01039,11,Covington County,AL,Alabama
2004,16860.0,01039,12,Covington County,AL,Alabama
2004,5714.0,01041,01,Crenshaw County,AL,Alabama
2004,5601.0,01041,02,Crenshaw County,AL,Alabama
2004,5761.0,01041,03,Crenshaw County,AL,Alabama
2004,5775.0,01041,04,Crenshaw County,AL,Alabama
2004,5869.0,01041,05,Crenshaw County,AL,Alabama
2004,5984.0,01041,06,Crenshaw County,AL,Alabama
2004,5974.0,01041,07,Crenshaw County,AL,Alabama
2004,5939.0,01041,08,Crenshaw County,AL,Alabama
2004,5812.0,01041,09,Crenshaw County,AL,Alabama
2004,5858.0,01041,10,Crenshaw County,AL,Alabama
2004,5770.0,01041,11,Crenshaw County,AL,Alabama
2004,5812.0,01041,12,Crenshaw County,AL,Alabama
2004,37855.0,01043,01,Cullman County,AL,Alabama
2004,37735.0,01043,02,Cullman County,AL,Alabama
2004,38300.0,01043,03,Cullman County,AL,Alabama
2004,38446.0,01043,04,Cullman County,AL,Alabama
2004,38698.0,01043,05,Cullman County,AL,Alabama
2004,39276.0,01043,06,Cullman County,AL,Alabama
2004,39076.0,01043,07,Cullman County,AL,Alabama
2004,38716.0,01043,08,Cullman County,AL,Alabama
2004,38755.0,01043,09,Cullman County,AL,Alabama
2004,38646.0,01043,10,Cullman County,AL,Alabama
2004,38514.0,01043,11,Cullman County,AL,Alabama
2004,38245.0,01043,12,Cullman County,AL,Alabama
2004,20264.0,01045,01,Dale County,AL,Alabama
2004,20309.0,01045,02,Dale County,AL,Alabama
2004,20374.0,01045,03,Dale County,AL,Alabama
2004,20497.0,01045,04,Dale County,AL,Alabama
2004,20538.0,01045,05,Dale County,AL,Alabama
2004,20822.0,01045,06,Dale County,AL,Alabama
2004,20695.0,01045,07,Dale County,AL,Alabama
2004,20740.0,01045,08,Dale County,AL,Alabama
2004,20532.0,01045,09,Dale County,AL,Alabama
2004,20631.0,01045,10,Dale County,AL,Alabama
2004,20528.0,01045,11,Dale County,AL,Alabama
2004,20363.0,01045,12,Dale County,AL,Alabama
2004,16555.0,01047,01,Dallas County,AL,Alabama
2004,16384.0,01047,02,Dallas County,AL,Alabama
2004,16389.0,01047,03,Dallas County,AL,Alabama
2004,16422.0,01047,04,Dallas County,AL,Alabama
2004,16412.0,01047,05,Dallas County,AL,Alabama
2004,16773.0,01047,06,Dallas County,AL,Alabama
2004,16575.0,01047,07,Dallas County,AL,Alabama
2004,16299.0,01047,08,Dallas County,AL,Alabama
2004,16092.0,01047,09,Dallas County,AL,Alabama
2004,16286.0,01047,10,Dallas County,AL,Alabama
2004,16171.0,01047,11,Dallas County,AL,Alabama
2004,16143.0,01047,12,Dallas County,AL,Alabama
2004,31456.0,01049,01,DeKalb County,AL,Alabama
2004,31355.0,01049,02,DeKalb County,AL,Alabama
2004,31708.0,01049,03,DeKalb County,AL,Alabama
2004,32010.0,01049,04,DeKalb County,AL,Alabama
2004,32210.0,01049,05,DeKalb County,AL,Alabama
2004,32777.0,01049,06,DeKalb County,AL,Alabama
2004,32674.0,01049,07,DeKalb County,AL,Alabama
2004,32721.0,01049,08,DeKalb County,AL,Alabama
2004,32318.0,01049,09,DeKalb County,AL,Alabama
2004,32192.0,01049,10,DeKalb County,AL,Alabama
2004,31953.0,01049,11,DeKalb County,AL,Alabama
2004,31588.0,01049,12,DeKalb County,AL,Alabama
2004,33069.0,01051,01,Elmore County,AL,Alabama
2004,33270.0,01051,02,Elmore County,AL,Alabama
2004,33250.0,01051,03,Elmore County,AL,Alabama
2004,33305.0,01051,04,Elmore County,AL,Alabama
2004,33184.0,01051,05,Elmore County,AL,Alabama
2004,33603.0,01051,06,Elmore County,AL,Alabama
2004,33504.0,01051,07,Elmore County,AL,Alabama
2004,33310.0,01051,08,Elmore County,AL,Alabama
2004,33133.0,01051,09,Elmore County,AL,Alabama
2004,33423.0,01051,10,Elmore County,AL,Alabama
2004,33504.0,01051,11,Elmore County,AL,Alabama
2004,33249.0,01051,12,Elmore County,AL,Alabama
2004,14239.0,01053,01,Escambia County,AL,Alabama
2004,14245.0,01053,02,Escambia County,AL,Alabama
2004,14385.0,01053,03,Escambia County,AL,Alabama
2004,14290.0,01053,04,Escambia County,AL,Alabama
2004,14405.0,01053,05,Escambia County,AL,Alabama
2004,14596.0,01053,06,Escambia County,AL,Alabama
2004,14526.0,01053,07,Escambia County,AL,Alabama
2004,14399.0,01053,08,Escambia County,AL,Alabama
2004,14231.0,01053,09,Escambia County,AL,Alabama
2004,14195.0,01053,10,Escambia County,AL,Alabama
2004,14147.0,01053,11,Escambia County,AL,Alabama
2004,14097.0,01053,12,Escambia County,AL,Alabama
2004,46665.0,01055,01,Etowah County,AL,Alabama
2004,46525.0,01055,02,Etowah County,AL,Alabama
2004,46820.0,01055,03,Etowah County,AL,Alabama
2004,46937.0,01055,04,Etowah County,AL,Alabama
2004,47095.0,01055,05,Etowah County,AL,Alabama
2004,47780.0,01055,06,Etowah County,AL,Alabama
2004,47763.0,01055,07,Etowah County,AL,Alabama
2004,47561.0,01055,08,Etowah County,AL,Alabama
2004,47059.0,01055,09,Etowah County,AL,Alabama
2004,47450.0,01055,10,Etowah County,AL,Alabama
2004,47485.0,01055,11,Etowah County,AL,Alabama
2004,47295.0,01055,12,Etowah County,AL,Alabama
2004,7873.0,01057,01,Fayette County,AL,Alabama
2004,7963.0,01057,02,Fayette County,AL,Alabama
2004,7970.0,01057,03,Fayette County,AL,Alabama
2004,7852.0,01057,04,Fayette County,AL,Alabama
2004,7876.0,01057,05,Fayette County,AL,Alabama
2004,7952.0,01057,06,Fayette County,AL,Alabama
2004,7913.0,01057,07,Fayette County,AL,Alabama
2004,7864.0,01057,08,Fayette County,AL,Alabama
2004,7880.0,01057,09,Fayette County,AL,Alabama
2004,7854.0,01057,10,Fayette County,AL,Alabama
2004,7838.0,01057,11,Fayette County,AL,Alabama
2004,7740.0,01057,12,Fayette County,AL,Alabama
2004,13433.0,01059,01,Franklin County,AL,Alabama
2004,13176.0,01059,02,Franklin County,AL,Alabama
2004,13246.0,01059,03,Franklin County,AL,Alabama
2004,13200.0,01059,04,Franklin County,AL,Alabama
2004,13355.0,01059,05,Franklin County,AL,Alabama
2004,13471.0,01059,06,Franklin County,AL,Alabama
2004,13596.0,01059,07,Franklin County,AL,Alabama
2004,13671.0,01059,08,Franklin County,AL,Alabama
2004,13683.0,01059,09,Franklin County,AL,Alabama
2004,13623.0,01059,10,Franklin County,AL,Alabama
2004,13496.0,01059,11,Franklin County,AL,Alabama
2004,13471.0,01059,12,Franklin County,AL,Alabama
2004,11695.0,01061,01,Geneva County,AL,Alabama
2004,11574.0,01061,02,Geneva County,AL,Alabama
2004,11645.0,01061,03,Geneva County,AL,Alabama
2004,11634.0,01061,04,Geneva County,AL,Alabama
2004,11692.0,01061,05,Geneva County,AL,Alabama
2004,11838.0,01061,06,Geneva County,AL,Alabama
2004,11774.0,01061,07,Geneva County,AL,Alabama
2004,11741.0,01061,08,Geneva County,AL,Alabama
2004,11600.0,01061,09,Geneva County,AL,Alabama
2004,11736.0,01061,10,Geneva County,AL,Alabama
2004,11758.0,01061,11,Geneva County,AL,Alabama
2004,11712.0,01061,12,Geneva County,AL,Alabama
2004,3474.0,01063,01,Greene County,AL,Alabama
2004,3485.0,01063,02,Greene County,AL,Alabama
2004,3470.0,01063,03,Greene County,AL,Alabama
2004,3433.0,01063,04,Greene County,AL,Alabama
2004,3426.0,01063,05,Greene County,AL,Alabama
2004,3526.0,01063,06,Greene County,AL,Alabama
2004,3520.0,01063,07,Greene County,AL,Alabama
2004,3508.0,01063,08,Greene County,AL,Alabama
2004,3482.0,01063,09,Greene County,AL,Alabama
2004,3497.0,01063,10,Greene County,AL,Alabama
2004,3480.0,01063,11,Greene County,AL,Alabama
2004,3513.0,01063,12,Greene County,AL,Alabama
2004,7058.0,01065,01,Hale County,AL,Alabama
2004,7034.0,01065,02,Hale County,AL,Alabama
2004,7074.0,01065,03,Hale County,AL,Alabama
2004,6993.0,01065,04,Hale County,AL,Alabama
2004,6978.0,01065,05,Hale County,AL,Alabama
2004,7120.0,01065,06,Hale County,AL,Alabama
2004,7083.0,01065,07,Hale County,AL,Alabama
2004,7032.0,01065,08,Hale County,AL,Alabama
2004,7004.0,01065,09,Hale County,AL,Alabama
2004,7067.0,01065,10,Hale County,AL,Alabama
2004,7102.0,01065,11,Hale County,AL,Alabama
2004,7074.0,01065,12,Hale County,AL,Alabama
2004,7539.0,01067,01,Henry County,AL,Alabama
2004,7468.0,01067,02,Henry County,AL,Alabama
2004,7483.0,01067,03,Henry County,AL,Alabama
2004,7538.0,01067,04,Henry County,AL,Alabama
2004,7555.0,01067,05,Henry County,AL,Alabama
2004,7669.0,01067,06,Henry County,AL,Alabama
2004,7637.0,01067,07,Henry County,AL,Alabama
2004,7573.0,01067,08,Henry County,AL,Alabama
2004,7522.0,01067,09,Henry County,AL,Alabama
2004,7582.0,01067,10,Henry County,AL,Alabama
2004,7551.0,01067,11,Henry County,AL,Alabama
2004,7529.0,01067,12,Henry County,AL,Alabama
2004,45638.0,01069,01,Houston County,AL,Alabama
2004,45380.0,01069,02,Houston County,AL,Alabama
2004,45659.0,01069,03,Houston County,AL,Alabama
2004,45936.0,01069,04,Houston County,AL,Alabama
2004,46114.0,01069,05,Houston County,AL,Alabama
2004,46586.0,01069,06,Houston County,AL,Alabama
2004,46316.0,01069,07,Houston County,AL,Alabama
2004,46125.0,01069,08,Houston County,AL,Alabama
2004,45706.0,01069,09,Houston County,AL,Alabama
2004,46224.0,01069,10,Houston County,AL,Alabama
2004,45999.0,01069,11,Houston County,AL,Alabama
2004,45851.0,01069,12,Houston County,AL,Alabama
2004,26984.0,01071,01,Jackson County,AL,Alabama
2004,26786.0,01071,02,Jackson County,AL,Alabama
2004,27043.0,01071,03,Jackson County,AL,Alabama
2004,27807.0,01071,04,Jackson County,AL,Alabama
2004,26961.0,01071,05,Jackson County,AL,Alabama
2004,27306.0,01071,06,Jackson County,AL,Alabama
2004,27038.0,01071,07,Jackson County,AL,Alabama
2004,27196.0,01071,08,Jackson County,AL,Alabama
2004,27032.0,01071,09,Jackson County,AL,Alabama
2004,26832.0,01071,10,Jackson County,AL,Alabama
2004,26794.0,01071,11,Jackson County,AL,Alabama
2004,26861.0,01071,12,Jackson County,AL,Alabama
2004,320229.0,01073,01,Jefferson County,AL,Alabama
2004,319928.0,01073,02,Jefferson County,AL,Alabama
2004,320638.0,01073,03,Jefferson County,AL,Alabama
2004,319498.0,01073,04,Jefferson County,AL,Alabama
2004,319110.0,01073,05,Jefferson County,AL,Alabama
2004,322403.0,01073,06,Jefferson County,AL,Alabama
2004,322636.0,01073,07,Jefferson County,AL,Alabama
2004,320439.0,01073,08,Jefferson County,AL,Alabama
2004,318780.0,01073,09,Jefferson County,AL,Alabama
2004,321432.0,01073,10,Jefferson County,AL,Alabama
2004,322121.0,01073,11,Jefferson County,AL,Alabama
2004,320333.0,01073,12,Jefferson County,AL,Alabama
2004,6419.0,01075,01,Lamar County,AL,Alabama
2004,6400.0,01075,02,Lamar County,AL,Alabama
2004,6463.0,01075,03,Lamar County,AL,Alabama
2004,6437.0,01075,04,Lamar County,AL,Alabama
2004,6465.0,01075,05,Lamar County,AL,Alabama
2004,6548.0,01075,06,Lamar County,AL,Alabama
2004,6390.0,01075,07,Lamar County,AL,Alabama
2004,6353.0,01075,08,Lamar County,AL,Alabama
2004,6294.0,01075,09,Lamar County,AL,Alabama
2004,6319.0,01075,10,Lamar County,AL,Alabama
2004,6292.0,01075,11,Lamar County,AL,Alabama
2004,6242.0,01075,12,Lamar County,AL,Alabama
2004,41069.0,01077,01,Lauderdale County,AL,Alabama
2004,40986.0,01077,02,Lauderdale County,AL,Alabama
2004,41219.0,01077,03,Lauderdale County,AL,Alabama
2004,41109.0,01077,04,Lauderdale County,AL,Alabama
2004,41580.0,01077,05,Lauderdale County,AL,Alabama
2004,41513.0,01077,06,Lauderdale County,AL,Alabama
2004,41659.0,01077,07,Lauderdale County,AL,Alabama
2004,41571.0,01077,08,Lauderdale County,AL,Alabama
2004,41553.0,01077,09,Lauderdale County,AL,Alabama
2004,41497.0,01077,10,Lauderdale County,AL,Alabama
2004,41479.0,01077,11,Lauderdale County,AL,Alabama
2004,41448.0,01077,12,Lauderdale County,AL,Alabama
2004,16084.0,01079,01,Lawrence County,AL,Alabama
2004,15958.0,01079,02,Lawrence County,AL,Alabama
