year,value,fips,month,county_name,state_abbr,state_name
1993,17733.0,01001,01,Autauga County,AL,Alabama
1993,17940.0,01001,02,Autauga County,AL,Alabama
1993,18088.0,01001,03,Autauga County,AL,Alabama
1993,18003.0,01001,04,Autauga County,AL,Alabama
1993,18251.0,01001,05,Autauga County,AL,Alabama
1993,18384.0,01001,06,Autauga County,AL,Alabama
1993,18393.0,01001,07,Autauga County,AL,Alabama
1993,18291.0,01001,08,Autauga County,AL,Alabama
1993,18088.0,01001,09,Autauga County,AL,Alabama
1993,18255.0,01001,10,Autauga County,AL,Alabama
1993,18285.0,01001,11,Autauga County,AL,Alabama
1993,18331.0,01001,12,Autauga County,AL,Alabama
1993,52988.0,01003,01,Baldwin County,AL,Alabama
1993,53417.0,01003,02,Baldwin County,AL,Alabama
1993,53587.0,01003,03,Baldwin County,AL,Alabama
1993,53734.0,01003,04,Baldwin County,AL,Alabama
1993,54692.0,01003,05,Baldwin County,AL,Alabama
1993,55981.0,01003,06,Baldwin County,AL,Alabama
1993,56130.0,01003,07,Baldwin County,AL,Alabama
1993,55852.0,01003,08,Baldwin County,AL,Alabama
1993,55126.0,01003,09,Baldwin County,AL,Alabama
1993,55500.0,01003,10,Baldwin County,AL,Alabama
1993,55846.0,01003,11,Baldwin County,AL,Alabama
1993,55836.0,01003,12,Baldwin County,AL,Alabama
1993,11937.0,01005,01,Barbour County,AL,Alabama
1993,11836.0,01005,02,Barbour County,AL,Alabama
1993,11770.0,01005,03,Barbour County,AL,Alabama
1993,11774.0,01005,04,Barbour County,AL,Alabama
1993,11881.0,01005,05,Barbour County,AL,Alabama
1993,12166.0,01005,06,Barbour County,AL,Alabama
1993,12368.0,01005,07,Barbour County,AL,Alabama
1993,11964.0,01005,08,Barbour County,AL,Alabama
1993,11996.0,01005,09,Barbour County,AL,Alabama
1993,11969.0,01005,10,Barbour County,AL,Alabama
1993,11926.0,01005,11,Barbour County,AL,Alabama
1993,11840.0,01005,12,Barbour County,AL,Alabama
1993,7785.0,01007,01,Bibb County,AL,Alabama
1993,7827.0,01007,02,Bibb County,AL,Alabama
1993,7730.0,01007,03,Bibb County,AL,Alabama
1993,7707.0,01007,04,Bibb County,AL,Alabama
1993,7738.0,01007,05,Bibb County,AL,Alabama
1993,7894.0,01007,06,Bibb County,AL,Alabama
1993,7741.0,01007,07,Bibb County,AL,Alabama
1993,7605.0,01007,08,Bibb County,AL,Alabama
1993,7644.0,01007,09,Bibb County,AL,Alabama
1993,7586.0,01007,10,Bibb County,AL,Alabama
1993,7742.0,01007,11,Bibb County,AL,Alabama
1993,7394.0,01007,12,Bibb County,AL,Alabama
1993,19544.0,01009,01,Blount County,AL,Alabama
1993,19614.0,01009,02,Blount County,AL,Alabama
1993,19730.0,01009,03,Blount County,AL,Alabama
1993,19563.0,01009,04,Blount County,AL,Alabama
1993,19900.0,01009,05,Blount County,AL,Alabama
1993,20121.0,01009,06,Blount County,AL,Alabama
1993,20069.0,01009,07,Blount County,AL,Alabama
1993,19959.0,01009,08,Blount County,AL,Alabama
1993,19853.0,01009,09,Blount County,AL,Alabama
1993,19953.0,01009,10,Blount County,AL,Alabama
1993,20042.0,01009,11,Blount County,AL,Alabama
1993,20001.0,01009,12,Blount County,AL,Alabama
1993,4114.0,01011,01,Bullock County,AL,Alabama
1993,4044.0,01011,02,Bullock County,AL,Alabama
1993,4069.0,01011,03,Bullock County,AL,Alabama
1993,3933.0,01011,04,Bullock County,AL,Alabama
1993,3989.0,01011,05,Bullock County,AL,Alabama
1993,4253.0,01011,06,Bullock County,AL,Alabama
1993,4364.0,01011,07,Bullock County,AL,Alabama
1993,4176.0,01011,08,Bullock County,AL,Alabama
1993,4166.0,01011,09,Bullock County,AL,Alabama
1993,4285.0,01011,10,Bullock County,AL,Alabama
1993,4235.0,01011,11,Bullock County,AL,Alabama
1993,4232.0,01011,12,Bullock County,AL,Alabama
1993,8968.0,01013,01,Butler County,AL,Alabama
1993,9047.0,01013,02,Butler County,AL,Alabama
1993,8999.0,01013,03,Butler County,AL,Alabama
1993,9130.0,01013,04,Butler County,AL,Alabama
1993,9273.0,01013,05,Butler County,AL,Alabama
1993,9481.0,01013,06,Butler County,AL,Alabama
1993,9518.0,01013,07,Butler County,AL,Alabama
1993,9362.0,01013,08,Butler County,AL,Alabama
1993,9213.0,01013,09,Butler County,AL,Alabama
1993,9097.0,01013,10,Butler County,AL,Alabama
1993,8981.0,01013,11,Butler County,AL,Alabama
1993,9048.0,01013,12,Butler County,AL,Alabama
1993,52568.0,01015,01,Calhoun County,AL,Alabama
1993,52935.0,01015,02,Calhoun County,AL,Alabama
1993,52856.0,01015,03,Calhoun County,AL,Alabama
1993,52690.0,01015,04,Calhoun County,AL,Alabama
1993,53018.0,01015,05,Calhoun County,AL,Alabama
1993,53224.0,01015,06,Calhoun County,AL,Alabama
1993,53028.0,01015,07,Calhoun County,AL,Alabama
1993,52544.0,01015,08,Calhoun County,AL,Alabama
1993,52387.0,01015,09,Calhoun County,AL,Alabama
1993,52313.0,01015,10,Calhoun County,AL,Alabama
1993,51967.0,01015,11,Calhoun County,AL,Alabama
1993,51867.0,01015,12,Calhoun County,AL,Alabama
1993,17093.0,01017,01,Chambers County,AL,Alabama
1993,17488.0,01017,02,Chambers County,AL,Alabama
1993,17559.0,01017,03,Chambers County,AL,Alabama
1993,17356.0,01017,04,Chambers County,AL,Alabama
1993,17577.0,01017,05,Chambers County,AL,Alabama
1993,17760.0,01017,06,Chambers County,AL,Alabama
1993,18182.0,01017,07,Chambers County,AL,Alabama
1993,17389.0,01017,08,Chambers County,AL,Alabama
1993,17200.0,01017,09,Chambers County,AL,Alabama
1993,17233.0,01017,10,Chambers County,AL,Alabama
1993,17053.0,01017,11,Chambers County,AL,Alabama
1993,16912.0,01017,12,Chambers County,AL,Alabama
1993,9395.0,01019,01,Cherokee County,AL,Alabama
1993,9413.0,01019,02,Cherokee County,AL,Alabama
1993,9414.0,01019,03,Cherokee County,AL,Alabama
1993,9371.0,01019,04,Cherokee County,AL,Alabama
1993,9528.0,01019,05,Cherokee County,AL,Alabama
1993,9895.0,01019,06,Cherokee County,AL,Alabama
1993,9989.0,01019,07,Cherokee County,AL,Alabama
1993,9787.0,01019,08,Cherokee County,AL,Alabama
1993,9750.0,01019,09,Cherokee County,AL,Alabama
1993,9814.0,01019,10,Cherokee County,AL,Alabama
1993,9871.0,01019,11,Cherokee County,AL,Alabama
1993,9593.0,01019,12,Cherokee County,AL,Alabama
1993,15677.0,01021,01,Chilton County,AL,Alabama
1993,16090.0,01021,02,Chilton County,AL,Alabama
1993,16204.0,01021,03,Chilton County,AL,Alabama
1993,16166.0,01021,04,Chilton County,AL,Alabama
1993,16541.0,01021,05,Chilton County,AL,Alabama
1993,16931.0,01021,06,Chilton County,AL,Alabama
1993,16682.0,01021,07,Chilton County,AL,Alabama
1993,16544.0,01021,08,Chilton County,AL,Alabama
