year,value,fips,month,county_name,state_abbr,state_name
1997,20627.0,01001,01,Autauga County,AL,Alabama
1997,20780.0,01001,02,Autauga County,AL,Alabama
1997,20944.0,01001,03,Autauga County,AL,Alabama
1997,20892.0,01001,04,Autauga County,AL,Alabama
1997,20953.0,01001,05,Autauga County,AL,Alabama
1997,21167.0,01001,06,Autauga County,AL,Alabama
1997,21370.0,01001,07,Autauga County,AL,Alabama
1997,21338.0,01001,08,Autauga County,AL,Alabama
1997,21145.0,01001,09,Autauga County,AL,Alabama
1997,21222.0,01001,10,Autauga County,AL,Alabama
1997,21301.0,01001,11,Autauga County,AL,Alabama
1997,21299.0,01001,12,Autauga County,AL,Alabama
1997,65717.0,01003,01,Baldwin County,AL,Alabama
1997,65675.0,01003,02,Baldwin County,AL,Alabama
1997,66235.0,01003,03,Baldwin County,AL,Alabama
1997,66592.0,01003,04,Baldwin County,AL,Alabama
1997,66968.0,01003,05,Baldwin County,AL,Alabama
1997,67865.0,01003,06,Baldwin County,AL,Alabama
1997,68319.0,01003,07,Baldwin County,AL,Alabama
1997,67672.0,01003,08,Baldwin County,AL,Alabama
1997,67240.0,01003,09,Baldwin County,AL,Alabama
1997,67586.0,01003,10,Baldwin County,AL,Alabama
1997,67665.0,01003,11,Baldwin County,AL,Alabama
1997,67931.0,01003,12,Baldwin County,AL,Alabama
1997,12333.0,01005,01,Barbour County,AL,Alabama
1997,12663.0,01005,02,Barbour County,AL,Alabama
1997,12580.0,01005,03,Barbour County,AL,Alabama
1997,12384.0,01005,04,Barbour County,AL,Alabama
1997,12354.0,01005,05,Barbour County,AL,Alabama
1997,12573.0,01005,06,Barbour County,AL,Alabama
1997,12582.0,01005,07,Barbour County,AL,Alabama
1997,12537.0,01005,08,Barbour County,AL,Alabama
1997,12610.0,01005,09,Barbour County,AL,Alabama
1997,12286.0,01005,10,Barbour County,AL,Alabama
1997,12397.0,01005,11,Barbour County,AL,Alabama
1997,12370.0,01005,12,Barbour County,AL,Alabama
1997,7785.0,01007,01,Bibb County,AL,Alabama
1997,7781.0,01007,02,Bibb County,AL,Alabama
1997,7769.0,01007,03,Bibb County,AL,Alabama
1997,7934.0,01007,04,Bibb County,AL,Alabama
1997,8115.0,01007,05,Bibb County,AL,Alabama
1997,8240.0,01007,06,Bibb County,AL,Alabama
1997,8029.0,01007,07,Bibb County,AL,Alabama
1997,8266.0,01007,08,Bibb County,AL,Alabama
1997,8138.0,01007,09,Bibb County,AL,Alabama
1997,8211.0,01007,10,Bibb County,AL,Alabama
1997,8090.0,01007,11,Bibb County,AL,Alabama
1997,8016.0,01007,12,Bibb County,AL,Alabama
1997,22245.0,01009,01,Blount County,AL,Alabama
1997,22211.0,01009,02,Blount County,AL,Alabama
1997,22341.0,01009,03,Blount County,AL,Alabama
1997,22381.0,01009,04,Blount County,AL,Alabama
1997,22442.0,01009,05,Blount County,AL,Alabama
1997,22703.0,01009,06,Blount County,AL,Alabama
1997,22862.0,01009,07,Blount County,AL,Alabama
1997,22856.0,01009,08,Blount County,AL,Alabama
1997,22701.0,01009,09,Blount County,AL,Alabama
1997,22975.0,01009,10,Blount County,AL,Alabama
1997,23191.0,01009,11,Blount County,AL,Alabama
1997,23198.0,01009,12,Blount County,AL,Alabama
1997,4452.0,01011,01,Bullock County,AL,Alabama
1997,4462.0,01011,02,Bullock County,AL,Alabama
1997,4462.0,01011,03,Bullock County,AL,Alabama
1997,4328.0,01011,04,Bullock County,AL,Alabama
1997,4348.0,01011,05,Bullock County,AL,Alabama
1997,4618.0,01011,06,Bullock County,AL,Alabama
1997,4768.0,01011,07,Bullock County,AL,Alabama
1997,4755.0,01011,08,Bullock County,AL,Alabama
1997,4578.0,01011,09,Bullock County,AL,Alabama
1997,4698.0,01011,10,Bullock County,AL,Alabama
1997,4776.0,01011,11,Bullock County,AL,Alabama
1997,4713.0,01011,12,Bullock County,AL,Alabama
1997,9997.0,01013,01,Butler County,AL,Alabama
1997,9902.0,01013,02,Butler County,AL,Alabama
1997,10238.0,01013,03,Butler County,AL,Alabama
1997,9907.0,01013,04,Butler County,AL,Alabama
1997,9929.0,01013,05,Butler County,AL,Alabama
1997,10101.0,01013,06,Butler County,AL,Alabama
1997,9944.0,01013,07,Butler County,AL,Alabama
1997,9916.0,01013,08,Butler County,AL,Alabama
1997,9586.0,01013,09,Butler County,AL,Alabama
1997,9700.0,01013,10,Butler County,AL,Alabama
1997,9844.0,01013,11,Butler County,AL,Alabama
1997,9838.0,01013,12,Butler County,AL,Alabama
1997,53193.0,01015,01,Calhoun County,AL,Alabama
1997,53639.0,01015,02,Calhoun County,AL,Alabama
1997,53837.0,01015,03,Calhoun County,AL,Alabama
1997,53875.0,01015,04,Calhoun County,AL,Alabama
